Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bolivia,BOL,Food inflation (annual %),FP.CPI.FOOD.ZG,24.0207181984,13.507562432000002,9.55122219184,8.818929520800001,11.416391571200002,13.9165450144,5.2734576832,8.59401643184,2.41865822016,5.16121758768,1.7804122324800002,1.0396499142400002,3.7377479966400005,4.96986649712,6.04041879728,4.79628357376,9.750282344320002,15.687628062400002,3.7480287051200003,2.8036691849600004,11.070599901760001,5.05747526368,6.42476826544,6.45859283552,4.546763660320001,4.05800003616,3.1614890216000004,2.54470705664,2.060290456,1.0536312113600002,0.8258697675200002,1.9558881764800002,2.8861145656000002,5.711737564960001
Brazil,BRA,Food inflation (annual %),FP.CPI.FOOD.ZG,484.7210613280001,1066.1974994720001,2158.6664848,2324.9950057600004,73.92787757600001,17.648585472,7.757918017920001,3.5784854481600004,5.441461198880001,7.889437986080001,7.661202108,9.46418410224,16.480710086400002,7.388847312,7.693881674080001,4.685596304480001,4.0782257499200005,6.360025171360001,5.47459897488,5.643374129120001,7.432823576640001,6.051919036800001,6.948827945920001,7.088524973600001,10.113489146880003,9.78784074576,3.8599381520000002,4.10463231808,4.180933357440001,3.5971802025600006,9.29785892672,10.393718820800002,5.14479036176,4.89155976624
Barbados,BRB,Food inflation (annual %),FP.CPI.FOOD.ZG,7.008429828960001,6.825160193600001,1.24705205632,0.08646891456000001,2.10432632928,2.67249049536,8.6358034448,-1.42115299984,1.7472698902400001,2.7281105992,2.88717509248,0.14027939296000003,1.8137651817600002,1.56175298832,6.812049770400001,8.18458214336,4.518337408480001,9.08108108096,4.08112532016,6.523124756960001,10.56406669024,5.0773492436800005,2.0317968832,1.98184360752,-1.2463247160000002,1.43575950672,5.2194067968,4.114671796480001,4.592324402400001,,,,10.967119263520003,-0.49292649280000006
Brunei Darussalam,BRN,Food inflation (annual %),FP.CPI.FOOD.ZG,1.7920000000000003,1.43307086608,4.7619047616,2.7580206628800004,6.6826383624000005,2.2356728912,1.9169472504,-0.49434482720000006,-0.46550290976,1.7451307731200003,0.66739726032,-2.5927691160000004,0.336,0.9119308744000001,1.3937695732800002,0.17907464736,1.0839070144,2.33517786544,1.1600038721600001,0.39969342784,0.15446095056,0.12517821232,0.4359096593600001,-0.23196177984000002,-0.54694911152,-0.31213645792,-1.41176632352,1.1480580081600003,-0.43738471728000006,2.17315836192,1.9414235512000002,4.12412034272,0.39991202944000004,-0.43531506480000004
Bhutan,BTN,Food inflation (annual %),FP.CPI.FOOD.ZG,13.748193692800001,17.8922434432,12.5417785808,7.851147976,10.626054172160002,9.844815477280001,7.28614564496,11.855860788800001,7.590233208320001,4.4935753083200005,3.8245641963200003,2.7500000001600005,2.8809856510400005,4.598649420960001,5.95014677152,5.600508905600001,5.774844754560001,9.32641975328,4.884456853920001,7.880749140320001,9.91086398288,12.2300157728,9.82954946736,9.26358825168,5.093921225120001,3.60627332128,5.5496937104,3.0508395254400007,3.0536020188800004,6.304889053120001,8.2284321336,6.315866719680001,4.736865502880001,3.0926735795200004
Botswana,BWA,Food inflation (annual %),FP.CPI.FOOD.ZG,13.176818009600002,18.107725888,16.0504997408,11.808071508800001,11.7740516096,11.292801038400002,9.766323023520002,7.4607664958400015,8.67921173504,9.63366336688,7.346122190400001,8.99673222,10.29269097472,7.779188073440001,9.643452319200001,12.9418450448,7.9307182886400005,14.2264509968,8.990572674720001,7.782741777440001,9.47505701408,8.44133092432,6.59075991952,4.93052346304,3.4294754995200005,3.15275286368,3.70527446016,3.6265774596800004,3.1056081604800005,2.1172022681600002,8.109894974720001,13.0654355776,5.67572935216,3.15655347504
Central African Republic,CAF,Food inflation (annual %),FP.CPI.FOOD.ZG,-3.0938463438400006,-1.1576410910400001,-3.26520151216,27.519535377600004,21.492132446400003,4.1719340353600005,1.8046710953600003,-2.1114250774400003,-1.58390646512,3.5878090259200004,4.29504387424,2.6116350792,4.63087413824,-2.3143747323200006,3.2295432220800007,7.4986964169600006,1.07510773328,10.37002511328,3.9438137446400003,1.669946544,1.33781281088,6.135691456160001,7.827448630400001,16.686526281600003,1.57132659152,5.538884692320001,4.682410117280001,1.8056156944000001,3.00761837936,1.9153753864,4.770487876000001,6.253147434240001,3.33663514912,1.6546163278400001
Canada,CAN,Food inflation (annual %),FP.CPI.FOOD.ZG,6.30096777632,1.6689488524800002,2.0888888888,0.18543046368000002,2.4066115707200004,1.7589948600000003,1.8157623467200001,1.11545555184,1.9430241051200003,3.0457727518400004,2.8281345568000003,2.5294017380800002,3.0895907996800003,2.08012976528,2.4791782780800005,2.2422684424000003,2.3949900721600006,2.65470315488,0.33540281936000005,1.9900961259200003,3.26159129968,1.6975596187200002,1.0508869257600002,2.1354322158400003,1.2602703243200002,1.6002106926400002,1.7885102244800002,2.54041275264,2.18318130688,0.8030395878400002,3.8026163672000006,7.61913729136,4.3444817897600005,2.66737389296
Central Europe and the Baltics,CEB,Food inflation (annual %),FP.CPI.FOOD.ZG,132.750888368,168.68973184000004,81.62424635680001,40.2356700368,31.305555187200003,22.1703629504,9.946774303200002,9.193333332960002,4.501435406720001,9.98115348944,6.438073395040001,3.5023992976000002,2.6304786995200002,4.02413305504,3.7152396332800004,4.401965162560001,5.41780879696,7.121703458240001,3.0835865076800006,2.01731064752,4.625908701120001,3.73511339824,1.61089361664,0.06027987056000001,-0.5202388856000001,-0.061599487040000005,2.3250478014400002,2.83858875104,2.9843086940800005,1.8731338852800001,4.300626304800001,16.361121224,10.575982369120002,3.0885221852800004
Switzerland,CHE,Food inflation (annual %),FP.CPI.FOOD.ZG,6.5627482312000005,4.521473832960001,3.68773641936,0.9543710344000002,2.01580710128,0.9090301528000001,0.5826524737600001,0.020091050560000004,0.9032177067200001,1.74555270064,1.1077027696000001,0.7198368878400001,0.7148656827200001,0.8992577787200001,1.3125887073600002,1.18665039696,0.8202326753600001,2.7171661115200005,-0.5381397683200001,0.7708273518400001,0.25911111296,-0.7756582601600001,-0.2434019336,-0.01478684368,-1.2811777126400001,-0.48677290368000004,0.5978423808000001,1.0486957196800002,0.40643252160000004,-0.8129799249600002,0.6516318681600001,3.17523134432,2.3916489856000003,1.1898212704
Channel Islands,CHI,Food inflation (annual %),FP.CPI.FOOD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Food inflation (annual %),FP.CPI.FOOD.ZG,24.398541921600003,17.2769032464,14.255098984,12.816293996800002,9.22054598192,8.24221195616,6.869928401280001,5.723479490400001,3.7373046760000004,4.304465711840001,3.9973925936000003,2.78812594704,3.1474002078400005,1.1813073596800001,3.4188853596800004,3.7990594174400005,4.93673531008,9.7622209776,0.39541059936000006,1.5799964096,3.7421629761600004,3.3683422102400002,2.0043022048,5.284916312480001,4.870626355840001,4.240536786080001,2.4446446852800006,2.7270765916800004,2.8644501278400005,3.4109497497600003,5.06751658896,13.0411307152,8.49148441568,4.813355585920001
China,CHN,Food inflation (annual %),FP.CPI.FOOD.ZG,3.9834879302400004,7.1164591008,16.3632880768,27.1678284864,18.8061721904,9.310739523680002,3.1208408616,-0.8659683334400001,-1.56964940496,0.38954857424000006,0.8054206820800001,-0.8198074102400001,1.26291590544,4.283593922720001,1.9895837662400002,1.8473627144,5.394779794880001,6.6362815344,-0.81554508112,3.55636372336,6.220366793760001,2.9338672451200005,2.9355760190400004,2.15223862336,1.60946666608,2.2400020406400003,1.78431232112,2.323765248,3.2471422636800003,2.7097525224000005,1.0987369523200001,2.21040462384,0.26301724848,0.24430441056000002
Cote d'Ivoire,CIV,Food inflation (annual %),FP.CPI.FOOD.ZG,1.8853503188800003,4.739149888480001,2.4244802848,29.211360628800005,16.0104773808,2.7785034950400003,4.5033333329600005,5.1648213064,0.7866609027200001,2.83446818704,4.8849126368,3.44653663424,3.6924243664000005,1.63294695872,4.35213004688,2.76325446432,2.11904704816,7.0655510150400005,1.14184512624,1.37363085552,5.50192602512,1.46105254288,2.89091081776,0.5025239262400001,1.4016794937600001,0.80995987296,0.7681867928000001,0.44945355504000006,0.8857581734400001,2.7020293126400006,4.65830016848,5.8615519883200005,4.89408925488,3.8645939147200004
Cameroon,CMR,Food inflation (annual %),FP.CPI.FOOD.ZG,0.06725749072000001,-0.017981651520000003,-3.5913411172800003,39.30579727200001,10.158053605280001,4.394951374240001,5.360587477280001,3.5512420764800003,2.0963544078400003,1.3744529456000003,4.95014515408,3.17455331312,0.6979431838400001,0.2616850656,2.2551642422400002,5.7316875392,1.03197051552,5.978343029120001,3.4088526964800003,1.4284261174400001,3.2924633985600007,3.0635323880000005,2.2963888416000002,2.07748632448,2.99738355168,0.9790932289600001,0.717258248,1.1971210865600002,2.74713839792,2.7301218806400005,2.5444805400000003,6.997398388960001,8.26875150416,5.077311116640001
"Congo, Dem. Rep.",COD,Food inflation (annual %),FP.CPI.FOOD.ZG,2412.9692462400003,4624.67023984,2225.33333344,26625.907582400003,606.9379491840001,551.5348722240001,222.338712288,32.6466637504,319.08237300800005,575.575664944,403.129008016,35.305292512,14.418841606400001,4.473710088960001,23.8748347264,14.6190183664,18.978512728000002,19.377550718400002,3.136,7.952,17.1544978192,10.888447430560001,0.9052098731200001,1.39220356576,0.8335028744,3.23215320176,,,,,,,,
"Congo, Rep.",COG,Food inflation (annual %),FP.CPI.FOOD.ZG,-1.8797516528,-4.40772427312,5.5145038166400004,47.5324360336,10.5481683272,11.234854769600002,,,4.63979193776,-0.9878304990400001,0.06270871264,4.904210884160001,-0.70766638544,2.7213380096,3.4658289288000006,7.322385227360001,2.9732040251200003,5.553801030400001,4.944804197760001,0.43850801232000003,1.9707374881600002,5.611410258720001,5.18741014064,1.0215962904000002,3.5493897241600005,3.5734292126400002,0.50407148176,1.29111243968,2.47080182496,2.01081604752,1.9215198856000002,3.4086565486400007,4.81795511232,3.4624086660800004
Colombia,COL,Food inflation (annual %),FP.CPI.FOOD.ZG,34.034358948800005,30.251901814400004,25.135580792000003,25.587790771200005,23.398808182400003,23.293284571200005,20.686424315200004,20.918217521600003,12.178529540800001,10.332389968320001,8.92142821136,7.11368816256,7.985363264480001,6.612502461600001,5.65714198224,4.8086344723200005,6.20971104096,7.836511150720001,4.7068186054400005,2.5446425524800005,3.8248374617600005,3.5496181145600003,2.25903131216,3.2466984233600003,5.588610896960001,8.41507547552,4.8320308478400005,3.62943764848,3.9457816462400004,2.82983120112,3.9144644828800006,11.398499112000001,13.144213028800001,7.40217624944
Comoros,COM,Food inflation (annual %),FP.CPI.FOOD.ZG,,,,,,,,,,,6.2211452217600005,3.95700720016,4.2549711310400005,5.011992037920001,3.37492282512,3.7792872331200007,5.002107153120001,1.9048755745600001,4.8858300881600005,3.7573286273600006,2.0637825689600002,7.07251384336,-4.810258112800001,8.453260245920001,-0.13123475008000002,0.8932195227200002,-0.26584569088000004,2.40973694528,4.0119916984,0.8810389604800001,-0.004948089440000001,14.035875235200002,9.3785883016,5.65815722752
Cabo Verde,CPV,Food inflation (annual %),FP.CPI.FOOD.ZG,10.69701630256,3.4906640462400005,6.4830034124800004,3.8663053296000003,9.353707977600001,6.679253972160001,9.582790090720001,4.921543312000001,4.879205794400001,-2.7747514872,3.75196048976,2.1106781931200005,1.3307508323200001,-2.11772032976,0.46915860656,6.01336609552,4.94031668704,7.5873677196800005,1.11003589872,2.32810447408,5.010749432640001,2.8452440150400005,1.6873279998400001,-0.2674315224,0.14693055888,-1.5767543355200002,0.8785450811200001,1.4078351470400001,1.23946675216,0.6784913049600001,2.0856113320000005,8.88264076448,4.171300198240001,1.1739504123200002
Costa Rica,CRI,Food inflation (annual %),FP.CPI.FOOD.ZG,32.1544063344,24.406109044800004,10.95203287696,15.158604977600001,25.9688778832,19.612826777600002,14.8378093696,13.058415742400001,11.2507155376,12.2769356192,12.606289595200002,10.267622943200001,10.581290625920001,13.7925928224,15.4540902992,12.847068427200002,10.480113911680002,15.035399176000002,8.78382587824,6.342287934080001,5.4633581072,5.03490752128,5.859096479040001,5.061505103200001,0.8982198456000001,-0.01957631312,1.8210157616000002,2.4876483688,2.3475719153600005,0.8119008553600001,1.9336548571200003,9.267747890240003,0.58821673008,-0.46239536112
