Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,28-01-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.06998445877436,0.232710761845951,3.46138493945818,1.31500727210265,5.71637386269622,11.014743869558,6.31683473483768,7.30771963496896,7.39523780111931,1.88847388906525,6.61340574539679,4.35296382988099,7.80249388870359,4.47845213670386,8.66187322841225,6.25316468817478,4.11137901761516,5.79999174105387,2.96195085866692,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.88920497068135,2.01077262406221,6.94252492572348,1.62673258211919,3.00027415814125,4.79980951667159
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.48522781598027,5.44268554966725,4.71156172453999,3.89012644116818,5.12127789724337,4.52291921684423,4.4898964976265,5.1770268731498,4.67015636882111,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,4.22325911250161
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.4453552045466,-7.27238799030242,-1.48021486966819,1.81801131807214,2.89713914920901,5.20539313761572,-14.1153808127271,3.78912095803497,-8.3960909560701,4.58722541447194,3.82370364608695,5.87193108148227,5.23715364977618,6.51042578445376,7.05634873469204,6.80258943603174,6.65438792422609,6.12955841579208,-3.34714149737695,1.55535979911015,2.09017507758604,0.748815411928831,-0.542751388861134,0.949449090947894,3.39755336780412,3.02662841229517,2.74592676054861,2.33015213407045,3.79331765354152,-3.13323303076419,7.82817232822165,4.0838640915123,1.68151074972904,3.38709063847314
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.2299982766857,6.68999812735618,12.8700067450998,-0.250001381199439,3.92999239295094,4.11000631738246,3.09299923370425,4.79000359326143,4.29999824426375,5.30006940305884,2.49094875338352,3.34855067103268,6.29644129075703,6.98096175867695,6.76899737789502,6.4669995195042,8.29396129093843,6.24501094995797,2.53988570158225,4.3342989754845,1.92815791170796,3.80302899043062,5.29262224906203,4.30885692657077,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,6.18016125475185,3.87811614845566,2.60379670648454
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.18178502345002,-3.82558229706301,0.307806596011844,3.14891597200189,4.37875203482501,4.22353036224139,1.28775320549799,4.71679855496301,7.14410390677141,4.14841930754267,2.62600982683425,2.70495624731029,-1.26491667612372,0.882373744518318,3.39608420536011,2.51659221712706,1.44609991235758,-2.32364807041851,-4.17542805647342,1.53866248693835,0.613170735890648,4.52003886739061,-2.86320081549439,1.8469701294558,0.997411675486745,-1.15650811269629,3.3713988456489,2.39795510823548,-0.838585871193203,-20.0893664891399,17.5861390037409,10.8779009410268,3.04824180553773,3.37866553336166
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-9.34802499921999,-6.43690771039316,-2.18134849048988,11.1319654858782,15.9683009584782,54.1993001671131,36.641128467034,16.6163744979847,9.52157018578967,5.41431594987505,2.42331317180992,5.027444647203,3.86713552011777,6.32526794858342,3.89718320544974,5.41400299607282,5.85911689412598,5.44184730165964,-3.0044555389081,0.865667236280544,0.959511709726897,-0.821837252962993,2.34985873172397,1.15384793371298,4.28413016137854,3.24225822231566,3.24409895306594,3.82900399349064,2.88585242083978,-3.01509335460439,7.39164256472846,4.22681333390325,1.99439414850893,2.9715174617652
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.1999957451749,-9.60000108728426,-7.60000201957324,-11.7000038612152,-10.4000003781854,2.80000456599095,11.4000054007553,8.3999913697987,3.3999992040046,5.80000327485702,4.72530605111095,5.04526758311702,7.04319246586394,11.4497432088167,9.40000151584914,9.99999473022963,8.60000659811426,10.1999994860937,0.199995231733979,7.75001707500896,5.54997471638077,1.70785253368828,0.998719299661161,1.65112470228097,-3.82957056812593,-2.5264464460425,2.53218349471909,3.14919758275296,1.44645548204305,-0.672742918585868,2.43886210234947,-4.65839591328999,4.12654007153881,4.00984852465452
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,11.7787032699319,12.7362233602929,6.13788542592131,-0.0199863391166843,0.731558011871286,1.10530578663676,4.2346158780441,3.89301999542513,9.42319471476534,12.2406120663359,4.99356206143864,5.39907320663811,9.66522679614125,4.78066505273344,2.2191905367057,4.51145460193301,3.33939738340764,-1.62747776449082,-0.446709636828217,1.41741099233461,-0.13007112300869,3.94389321816617,4.06646561608865,3.89226067249989,2.7602602736023,-0.0187414958130319,-1.83323729057784,0.822068592512508,4.25658710030072,-13.5228997055506,17.9899244143607,9.25051329530994,0.500127941638667,3.50466435023895
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.53438209429358,-0.0597382143839553,3.00856712357907,0.599613366698804,4.39914832996426,2.60047542898441,4.60000084263363,3.90000009423035,3.38264701972184,9.31715641086083,7.22243553752608,-1.47779059768867,3.41070667687531,2.32126722323136,1.67420611410508,5.5438663804406,3.34513970877607,-1.86595582635186,-5.6266977105161,-2.50287828947368,-3.74274431740703,-5.30529910675297,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.307106461240664,-6.82757303480177,4.60742917109469,6.47622571186707,4.91721557264164,5.97253260071749
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.26652666784713,1.64649818317035,4.26929611661518,4.6672651026673,4.67827659710034,4.36134195244541,4.95420874299724,5.02935475543048,0.426885422588768,2.50781080899505,1.68379912721821,2.48556573783827,2.7113398370071,4.17329558916195,4.42143312687995,4.79700882356046,4.56438426887904,6.14849787462195,3.35699957430558,4.12672259105658,5.20409244308591,5.12227558091767,6.79601142810857,5.46056950635116,4.8571871797142,4.26392086382097,4.19520633360403,2.86808404814794,1.50672102666863,-12.7194690092717,10.0290488827886,3.74741781241461,2.51636590154891,-1.12335595517212
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.0321895854696,-0.544072051030298,4.92469000463774,5.8528703643893,4.2237936336472,2.20886405051482,3.39484598531597,0.338097901952338,0.467937566679467,4.38794944364869,1.3898964044581,3.05346185683619,1.14082899877101,5.75996463685998,3.20213206216255,3.96198870899485,6.06987060733128,5.09419544811998,-0.12581200299141,7.52822581812151,3.97442307944702,1.92117598509462,3.0048226702888,0.503955740273241,-3.54576339347278,-3.2759169063211,1.32286905390815,1.78366676137003,1.22077782271943,-3.27675879612903,4.7626043797061,3.01669435408112,3.24165532813583,3.41931516597739
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.89990691262406,-5.69252096794237,0.793068252239465,2.01078255047564,2.01399817082077,3.97647637887928,4.74010332766122,3.72846430604467,0.334656057330719,4.44718962836241,-2.36546466744424,0.787402032457734,2.17548079415926,1.41159830663733,3.95545720757542,6.07054621673575,2.07918386258883,0.633460590858988,-5.01727538250874,-2.21771085628247,-0.310320187825369,-3.41390821153806,-1.771174940631,0.752615446604594,-1.17048018967635,1.49650622520576,0.708386729317951,-1.2760241773002,0.227712137486577,-14.3647119341564,-0.0967779613221893,17.2264626793379,2.914357359625,2.4822621396186
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.91065603669382,-3.12061882634288,-0.633649658776775,0.992734958938726,1.34729376385607,-0.027315465853718,6.34394499326551,-6.65715931266875,4.26072216266995,3.47467627672586,1.4660608198711,3.9614389000248,3.58342909978997,0.104538372603315,-0.0039253166074644,4.09841257308588,-3.76362326254647,-3.90071101715114,-1.90025367202547,2.74136439456163,3.74440625524871,0.913135189664487,-2.12478292664558,-2.50788727590711,-0.392383749502031,-2.47791771833224,1.32872661057823,0.0523710418528935,3.86884436177075,1.1335733495246,-1.59076260099606,-1.62833154515108,1.12764418162719,4.05251709306727
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.407875722553669,4.60089124887257,1.98636656014881,4.95150372472288,7.07411745757784,5.56517288179062,5.37383854585261,5.91403093576604,7.98397179406629,3.35506838174288,7.32837435673082,10.4437797168913,7.78656040877364,5.15725736177561,6.93507146766659,5.6408051539139,16.1047836542012,4.52944877696235,7.66749238553135,11.9318738376229,8.4892584842808,5.16482012683895,1.73634039505693,5.88108550658288,6.66080128866197,8.47594339232963,2.08684522733067,3.50187185732737,5.75514851246506,-10.2183974208569,4.42136738945015,5.21386783786224,4.63215704523927,
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.45870921940397,2.91707018751026,1.9161070518754,3.62791615172975,7.03041024834083,5.82980001379714,8.32589088396591,0.443663586075374,9.66724070276106,1.98769583378552,0.250573949689084,6.06953087648317,4.62589474959299,2.70582170611173,4.55664565323181,8.36387109282306,5.79255577727118,3.25207295796832,-14.1442346163423,10.119723322694,6.83841052493574,-0.170857099335691,11.1029068737822,5.69714422072884,-4.85132507409779,7.20442475914267,4.11437856445083,4.18869237159223,3.0317733945467,-8.72888243996397,11.9162724376008,5.48601706446772,3.20806812224438,-2.98986879467928
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.552543005101867,-6.42407819946331,0.335275684646064,4.89994941000114,7.20004555751903,-4.00009296364789,5.29993601826074,4.70014237879329,3.59997490432274,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452025,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020231,4.75031684122342,4.52727821346231,3.78944359275462,3.09999999999999,0.899999996857062,0.982919996264229,0.453901876447787,0.69996840076054,1.49999999847535
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.0910550979319,0.890466180427183,2.65770691557481,4.49404929532982,2.68232822733793,1.68896122499937,4.28016683621337,3.89288654344983,5.14100353715349,5.1385391803606,1.87509810696022,2.99925535017809,1.80638512302554,3.09236384292251,3.21045439063563,2.63794375007348,2.04990463726786,0.995406301140747,-2.91508621550267,3.09080634469335,3.13719442170364,1.75566129145483,2.32581354806429,2.87346677785811,0.649971001734855,1.03855092490855,3.03383491200222,2.74296344906655,1.90843194590616,-5.03823343468899,5.95052802804381,4.18903628100851,1.52874550838358,1.55479521049516
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-10.8722470728009,-4.93535392308848,0.208906815707977,3.6884822604716,5.71152456572696,4.48605490533376,2.2353277343923,2.63367812579986,1.90116646153298,3.94604998247554,3.00541163057468,3.54243996924046,3.99687092421381,5.87404889000118,4.90983938008229,6.64053519444492,6.33886223547218,3.96228066394433,-3.62226734473313,1.5384784947519,3.60060363619606,0.837956413944042,0.667866777557364,3.26201255415126,4.00166179134685,2.80726176295552,5.1071317914476,4.95337799401428,4.03229063844108,-3.30111999071748,6.57225386036488,4.04227221314891,0.70736329484285,2.0701601704917
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.915816616547943,-0.0437330086271288,-0.125983460416222,1.26975779924055,0.480866374676907,0.471280025458157,2.26132529914345,3.02996930632413,1.66270104939127,3.95871990780931,1.57566198688916,-0.0732172569941127,-0.0323984255438887,2.70170912949028,2.74969910618739,4.0736284178369,3.91637577227581,2.8079835919566,-2.29737452570922,3.24339715656356,1.81310830459596,1.17925385250513,1.79214400716117,2.34988141500179,1.64462750849488,2.06868969039562,1.36279965488859,2.86044579439036,1.14198218965691,-2.14173712008038,5.55962020605844,3.04406102969423,0.683328174376044,1.30233332541106
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,-3.60663231572742,1.12504310895372,-5.75366122139113,0.493931120528785,2.42710178482311,0.374367083829384,1.21302407657195,1.80648131383585,1.1222435658518,1.57335596156342,-8.89677926591959,9.93680136985076,5.34196140375869,3.71500590367266,
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.75620189312957,11.5019314370192,6.6855844008042,5.07680374667352,9.25542757753573,7.1148626270751,7.3917392684331,4.18088662700669,-0.2736313981937,4.9716214882971,3.15403492459967,3.20279913520113,4.72324526861041,6.67425416822923,5.83704571917758,6.04999082563968,5.16823098528431,3.78939280635238,-1.11803723642878,5.85165102224047,6.22389678509138,6.15534001855494,3.30850824710085,1.79264947139259,2.15194249981184,1.753038749071,1.35769537343957,3.99002947789977,0.634367533828438,-6.14347479224092,11.3149204879049,2.15399356192458,0.521367977246825,2.64431154871538
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.36170212784847,14.2996108947926,13.9290780143689,13.0727091631599,11.0328121562746,9.97619992053447,9.2876465280865,7.92079207933551,7.7370030581299,8.58643201808462,8.31263887091522,9.24339326638321,10.1181928640117,10.1314073631003,11.458238455067,12.6746751655235,14.1499854947127,9.67024588602851,9.40269972778044,10.5962719761682,9.4613358870736,7.85617427055587,7.77872409446717,7.46190028229434,6.97878002657477,6.77555562837017,6.8912663621211,6.75671800166833,6.06850235053705,2.34018843078414,8.57008513166322,3.1341888719577,5.41484330099675,4.9773565917572
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0409251717252914,-0.244560610691636,-0.192485098607804,0.811206679935481,7.12574472834217,7.72932741916973,9.6488400474633,4.26390594437231,1.16685998202273,-0.265789462275947,-2.15401249077306,-2.73052647441901,-4.72586658630681,3.18503822575397,0.996065564854788,2.81557859252327,1.10142976793477,4.7826659787672,3.60332156667053,6.84804939907013,-5.37044724000579,7.62041176451649,10.7602131311256,9.37199994240375,7.19494942728191,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228,7.06332910205232,6.39988362720531,6.60000045223954,6.01953461940062
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.80859937279318,-3.10000321081914,-7.93206657447536,1.87680922580404,2.89400137739698,4.21507214953058,4.52731376625037,4.72553484802563,4.51130422140731,3.83241779430614,4.32426119221549,4.47702683369155,5.45315368881347,7.04886281858374,2.22827020924117,3.80958327566137,4.32758900972871,2.8476778892105,2.57925177738754,2.89902472122014,3.37921128506045,4.62597872209571,4.99552916130783,5.71981814509198,5.66695298703932,4.53579423678801,3.54117654926007,3.95551423892049,3.47505998194981,0.259932915907115,3.33885747179505,3.7367840056412,3.34756290750219,3.52472308052245
